customer_id,Gender,geo_group,age,Promotion,Channel
SB0000122188,M,Asia,33,1,FaceBook
SB0000059340,M,ROW,41,3,Email
SB0000148852,F,North America,36,3,Email
SB0000025983,F,North America,55,1,FaceBook
SB0000054544,M,North America,27,1,FaceBook
SB0000121153,F,EU,33,3,Email
SB0000043840,M,Asia,31,2,Google
SB0000069147,F,Asia,37,3,Email
SB0000144768,F,North America,39,2,Google
SB0000092705,F,North America,35,1,FaceBook
SB0000041122,M,EU,48,2,Google
SB0000068658,F,ROW,46,1,FaceBook
SB0000149889,M,ROW,19,2,Google
SB0000027733,F,EU,26,1,FaceBook
SB0000024654,F,North America,47,3,Email
SB0000039871,M,North America,23,2,Google
SB0000145055,M,North America,37,2,Google
SB0000141528,F,EU,31,2,Google
SB0000030075,F,North America,52,2,Google
SB0000121137,M,Asia,27,3,Email
SB0000125613,F,North America,48,1,FaceBook
SB0000114086,M,North America,39,3,Email
SB0000097789,M,North America,62,1,FaceBook
SB0000104932,F,EU,42,1,FaceBook
SB0000088385,F,North America,45,3,Email
SB0000012851,F,North America,32,3,Email
SB0000099002,F,ROW,55,3,Email
SB0000018418,F,EU,25,3,Email
SB0000034835,M,ROW,25,1,FaceBook
SB0000145854,M,Asia,47,1,FaceBook
SB0000125552,F,North America,41,2,Google
SB0000105477,F,North America,38,2,Google
SB0000140295,M,North America,24,1,FaceBook
SB0000137090,M,North America,34,1,FaceBook
SB0000016629,M,North America,46,1,FaceBook
SB0000112829,F,Asia,33,1,FaceBook
SB0000069996,M,North America,35,1,FaceBook
SB0000016297,M,Asia,37,1,FaceBook
SB0000103351,M,North America,30,1,FaceBook
SB0000069720,F,North America,43,1,FaceBook
SB0000110624,M,EU,42,1,FaceBook
SB0000141954,M,North America,27,1,FaceBook
SB0000039658,M,EU,35,1,FaceBook
SB0000074342,F,North America,28,1,FaceBook
SB0000100219,F,ROW,31,2,Google
SB0000032303,M,North America,37,1,FaceBook
SB0000024725,M,North America,42,1,FaceBook
SB0000124107,F,EU,21,2,Google
SB0000042093,F,Asia,33,3,Email
SB0000072216,F,North America,44,3,Email
SB0000017179,M,ROW,29,3,Email
SB0000075936,M,North America,28,2,Google
SB0000085585,M,North America,52,3,Email
SB0000114760,F,North America,43,3,Email
SB0000039892,M,North America,24,3,Email
SB0000136685,M,ROW,32,1,FaceBook
SB0000138001,F,ROW,32,1,FaceBook
SB0000078292,M,EU,31,2,Google
SB0000068104,F,Asia,33,2,Google
SB0000061982,M,Asia,30,1,FaceBook
SB0000046114,M,ROW,25,1,FaceBook
SB0000095424,M,Asia,22,3,Email
SB0000065902,F,North America,40,2,Google
SB0000106296,M,North America,44,2,Google
SB0000030431,F,North America,52,3,Email
SB0000047985,M,North America,35,3,Email
SB0000119823,M,EU,39,2,Google
SB0000020689,M,EU,18,1,FaceBook
SB0000119923,F,North America,32,1,FaceBook
SB0000038627,M,North America,35,1,FaceBook
SB0000090331,M,EU,45,2,Google
SB0000071792,M,EU,25,3,Email
SB0000142025,F,North America,24,1,FaceBook
SB0000062198,M,North America,35,3,Email
SB0000061855,M,Asia,60,2,Google
SB0000149626,F,North America,33,2,Google
SB0000104116,F,North America,40,1,FaceBook
SB0000074232,M,EU,39,2,Google
SB0000035427,M,North America,48,1,FaceBook
SB0000080607,M,North America,21,1,FaceBook
SB0000018076,F,North America,37,3,Email
SB0000048896,M,North America,22,1,FaceBook
SB0000060956,M,EU,46,3,Email
SB0000042382,M,Asia,24,2,Google
SB0000093060,M,North America,40,2,Google
SB0000088480,F,North America,34,1,FaceBook
SB0000112989,F,EU,35,1,FaceBook
SB0000099437,F,EU,44,3,Email
SB0000027775,M,EU,42,1,FaceBook
SB0000058787,F,Asia,34,1,FaceBook
SB0000141857,M,North America,49,1,FaceBook
SB0000036941,F,North America,30,1,FaceBook
SB0000094659,M,ROW,34,1,FaceBook
SB0000013553,F,North America,39,2,Google
SB0000039058,M,North America,22,3,Email
SB0000028987,F,ROW,34,1,FaceBook
SB0000030783,M,Asia,46,1,FaceBook
SB0000120809,F,North America,27,2,Google
SB0000069659,F,EU,39,3,Email
SB0000119252,M,EU,30,1,FaceBook
SB0000068303,M,North America,62,2,Google
SB0000137293,F,Asia,40,2,Google
SB0000025340,F,North America,41,1,FaceBook
SB0000119636,F,EU,25,3,Email
SB0000085428,F,ROW,42,1,FaceBook
SB0000054397,F,Asia,51,1,FaceBook
SB0000030418,M,Asia,31,3,Email
SB0000145127,F,North America,29,2,Google
SB0000071829,M,Asia,27,3,Email
SB0000027155,M,ROW,25,2,Google
SB0000062124,F,EU,29,2,Google
SB0000068682,M,ROW,38,3,Email
SB0000103409,M,North America,51,2,Google
SB0000059327,M,North America,46,3,Email
SB0000040358,M,Asia,25,2,Google
SB0000120422,M,North America,40,1,FaceBook
SB0000065877,M,North America,32,2,Google
SB0000089489,F,ROW,37,3,Email
SB0000122343,M,Asia,27,2,Google
SB0000123224,F,North America,44,3,Email
SB0000131655,M,North America,32,2,Google
SB0000097111,M,Asia,45,2,Google
SB0000092266,F,North America,29,3,Email
SB0000074491,F,EU,39,3,Email
SB0000139907,F,Asia,32,1,FaceBook
SB0000090675,F,ROW,37,3,Email
SB0000044144,M,North America,37,3,Email
SB0000084260,M,North America,35,2,Google
SB0000072955,F,North America,32,1,FaceBook
SB0000027905,M,EU,39,1,FaceBook
SB0000117739,M,EU,33,2,Google
SB0000030446,M,EU,39,1,FaceBook
SB0000018297,M,North America,29,2,Google
SB0000096572,M,ROW,36,3,Email
SB0000135609,M,ROW,23,2,Google
SB0000060316,F,North America,35,2,Google
SB0000018874,F,EU,29,3,Email
SB0000123078,M,ROW,31,2,Google
SB0000118807,F,North America,45,3,Email
SB0000143988,M,EU,38,1,FaceBook
SB0000115380,M,EU,40,1,FaceBook
SB0000051748,M,EU,38,2,Google
SB0000013324,M,North America,64,1,FaceBook
SB0000059484,F,North America,40,2,Google
SB0000141875,M,ROW,37,3,Email
SB0000099628,F,Asia,49,2,Google
SB0000021578,F,EU,27,2,Google
SB0000021019,M,ROW,36,1,FaceBook
SB0000029139,M,North America,29,3,Email
SB0000066967,M,Asia,34,3,Email
SB0000140702,M,ROW,47,2,Google
SB0000094126,F,EU,27,2,Google
SB0000027149,M,North America,34,3,Email
SB0000015791,M,EU,34,3,Email
SB0000141508,F,ROW,35,3,Email
SB0000093559,M,ROW,61,2,Google
SB0000106373,M,EU,22,3,Email
SB0000040066,M,EU,33,1,FaceBook
SB0000150112,M,EU,31,3,Email
SB0000046480,F,North America,59,1,FaceBook
SB0000021220,M,EU,37,1,FaceBook
SB0000130291,M,ROW,46,1,FaceBook
SB0000063433,M,ROW,27,3,Email
SB0000150017,M,North America,44,3,Email
SB0000075300,F,North America,26,2,Google
SB0000129332,M,Asia,31,2,Google
SB0000089204,M,EU,45,2,Google
SB0000120207,F,Asia,41,1,FaceBook
SB0000126862,M,ROW,27,1,FaceBook
SB0000014965,M,ROW,28,3,Email
SB0000149454,M,Asia,45,2,Google
SB0000125385,F,North America,54,1,FaceBook
SB0000134876,F,EU,38,1,FaceBook
SB0000130754,F,EU,36,3,Email
SB0000081343,M,North America,58,3,Email
SB0000045602,M,ROW,32,3,Email
SB0000066329,F,ROW,22,1,FaceBook
SB0000067582,F,North America,26,2,Google
SB0000150679,F,North America,51,2,Google
SB0000044709,M,North America,43,3,Email
SB0000027653,M,EU,35,1,FaceBook
SB0000082659,F,EU,28,3,Email
SB0000095855,M,ROW,31,2,Google
SB0000058940,F,EU,44,2,Google
SB0000061242,F,North America,51,1,FaceBook
SB0000144192,F,North America,40,1,FaceBook
SB0000115464,F,ROW,34,1,FaceBook
SB0000061022,F,EU,38,2,Google
SB0000029154,M,ROW,30,1,FaceBook
SB0000052575,M,EU,41,3,Email
SB0000102501,M,ROW,35,2,Google
SB0000079161,M,EU,30,2,Google
SB0000134543,M,North America,42,2,Google
SB0000143383,M,ROW,40,2,Google
SB0000031110,F,EU,24,2,Google
SB0000146352,M,EU,30,2,Google
SB0000095819,M,ROW,33,1,FaceBook
SB0000135263,M,North America,31,1,FaceBook
SB0000034190,F,North America,29,2,Google
SB0000110032,F,North America,44,2,Google
SB0000050627,F,North America,46,3,Email
SB0000055872,F,ROW,39,3,Email
SB0000119693,M,Asia,56,2,Google
SB0000025649,F,EU,39,3,Email
SB0000074846,F,North America,31,3,Email
SB0000145550,F,North America,44,1,FaceBook
SB0000065954,F,North America,44,3,Email
SB0000143974,M,North America,24,2,Google
SB0000130682,F,Asia,57,1,FaceBook
SB0000143523,M,North America,55,2,Google
SB0000064168,M,North America,36,2,Google
SB0000124861,F,EU,29,3,Email
SB0000140176,M,EU,46,1,FaceBook
SB0000071301,F,EU,35,2,Google
SB0000022853,M,North America,38,2,Google
SB0000103338,F,North America,39,3,Email
SB0000086119,F,EU,39,2,Google
SB0000141412,M,North America,49,2,Google
SB0000060873,F,EU,23,3,Email
SB0000051467,M,EU,50,2,Google
SB0000033686,F,EU,40,1,FaceBook
SB0000058133,F,EU,58,3,Email
SB0000026067,M,ROW,60,2,Google
SB0000064141,F,ROW,28,1,FaceBook
SB0000030107,F,North America,38,1,FaceBook
SB0000084228,M,North America,38,2,Google
SB0000135967,M,North America,34,3,Email
SB0000072001,F,ROW,48,2,Google
SB0000146743,M,North America,37,3,Email
SB0000034759,F,EU,41,1,FaceBook
SB0000061082,F,North America,32,3,Email
SB0000025507,M,EU,34,2,Google
SB0000097395,M,Asia,26,2,Google
SB0000094593,F,EU,36,2,Google
SB0000049378,M,North America,43,2,Google
SB0000085709,F,North America,33,3,Email
SB0000048241,M,North America,32,3,Email
SB0000132281,M,North America,32,3,Email
SB0000045091,F,EU,45,3,Email
SB0000016006,M,ROW,45,2,Google
SB0000097161,F,ROW,42,2,Google
SB0000076140,M,EU,34,1,FaceBook
SB0000110981,M,Asia,37,3,Email
SB0000070523,M,ROW,36,2,Google
SB0000018260,F,EU,28,1,FaceBook
SB0000018274,F,Asia,40,3,Email
SB0000127675,M,North America,40,3,Email
SB0000148090,F,EU,29,1,FaceBook
SB0000053783,M,North America,39,3,Email
SB0000086837,F,North America,34,2,Google
SB0000088954,M,North America,31,3,Email
SB0000043100,M,North America,40,1,FaceBook
SB0000067317,M,North America,21,3,Email
SB0000111659,M,EU,39,1,FaceBook
SB0000064932,F,North America,37,2,Google
SB0000135963,F,North America,25,1,FaceBook
SB0000051931,M,Asia,37,2,Google
SB0000040135,M,Asia,31,2,Google
SB0000121850,M,EU,45,3,Email
SB0000133333,M,EU,32,1,FaceBook
SB0000090834,M,EU,33,3,Email
SB0000029988,F,North America,24,1,FaceBook
SB0000108358,F,Asia,64,2,Google
SB0000138122,M,Asia,22,2,Google
SB0000013351,F,Asia,39,2,Google
SB0000140471,M,North America,31,3,Email
SB0000095987,F,EU,56,2,Google
SB0000115251,M,North America,34,2,Google
SB0000091126,M,North America,46,2,Google
SB0000035472,M,ROW,25,1,FaceBook
SB0000093732,F,EU,39,2,Google
SB0000121314,F,EU,33,1,FaceBook
SB0000063687,M,ROW,28,1,FaceBook
SB0000143725,M,EU,45,1,FaceBook
SB0000072178,F,North America,42,3,Email
SB0000128172,F,North America,37,2,Google
SB0000106842,M,Asia,25,1,FaceBook
SB0000122613,F,North America,21,2,Google
SB0000033981,M,EU,41,2,Google
SB0000014459,M,ROW,59,3,Email
SB0000110555,M,EU,36,2,Google
SB0000053725,M,North America,36,2,Google
SB0000048117,M,EU,30,3,Email
SB0000097485,F,EU,40,2,Google
SB0000110203,M,ROW,45,3,Email
SB0000120739,F,Asia,55,1,FaceBook
SB0000074361,M,EU,29,3,Email
SB0000107070,F,EU,44,2,Google
SB0000019937,F,ROW,46,3,Email
SB0000116444,F,ROW,37,2,Google
SB0000150928,F,North America,63,3,Email
SB0000144429,M,ROW,25,2,Google
SB0000132080,F,ROW,35,2,Google
SB0000135431,F,EU,46,3,Email
SB0000141262,M,ROW,53,1,FaceBook
SB0000053522,F,EU,44,2,Google
SB0000031021,M,EU,43,1,FaceBook
SB0000030927,M,North America,36,1,FaceBook
SB0000135466,F,North America,50,3,Email
SB0000022276,F,North America,29,2,Google
SB0000021217,M,ROW,39,3,Email
SB0000102775,M,Asia,43,1,FaceBook
SB0000070090,M,North America,59,2,Google
SB0000102347,F,EU,39,1,FaceBook
SB0000030502,M,North America,41,2,Google
SB0000138419,F,North America,40,3,Email
SB0000041660,M,North America,44,2,Google
SB0000043959,F,North America,29,2,Google
SB0000050814,M,ROW,25,1,FaceBook
SB0000073525,M,Asia,29,1,FaceBook
SB0000014973,M,Asia,36,3,Email
SB0000122762,M,North America,52,2,Google
SB0000108392,M,North America,35,2,Google
SB0000051670,M,ROW,23,1,FaceBook
SB0000096624,F,North America,37,2,Google
SB0000102107,M,North America,46,2,Google
SB0000068551,M,North America,45,2,Google
SB0000028400,F,EU,32,2,Google
SB0000069929,F,North America,26,3,Email
SB0000136482,M,North America,41,1,FaceBook
SB0000013879,F,EU,25,2,Google
SB0000079050,F,North America,25,1,FaceBook
SB0000071006,F,North America,32,1,FaceBook
SB0000148748,M,ROW,20,1,FaceBook
SB0000140548,M,Asia,46,2,Google
SB0000052695,M,Asia,31,2,Google
SB0000025642,M,North America,40,1,FaceBook
SB0000046308,M,EU,31,3,Email
SB0000049701,F,ROW,61,3,Email
SB0000085656,F,EU,58,3,Email
SB0000102898,M,EU,43,1,FaceBook
SB0000120355,F,North America,28,3,Email
SB0000074810,F,North America,47,3,Email
SB0000121989,M,Asia,34,1,FaceBook
SB0000062362,M,North America,33,3,Email
SB0000093561,M,ROW,34,1,FaceBook
SB0000133366,M,EU,39,3,Email
SB0000144272,F,North America,60,3,Email
SB0000122741,M,EU,38,1,FaceBook
SB0000037880,F,EU,43,1,FaceBook
SB0000082129,M,ROW,49,3,Email
SB0000129826,F,North America,47,1,FaceBook
SB0000013963,M,North America,29,1,FaceBook
SB0000093616,M,EU,33,2,Google
SB0000083820,F,EU,31,2,Google
SB0000150892,M,North America,37,1,FaceBook
SB0000073996,F,ROW,23,3,Email
SB0000043644,F,North America,35,2,Google
SB0000034714,M,ROW,32,3,Email
SB0000111664,F,ROW,40,3,Email
SB0000018445,M,ROW,27,3,Email
SB0000043287,M,North America,30,3,Email
SB0000055709,M,North America,40,3,Email
SB0000079414,F,North America,22,1,FaceBook
SB0000034012,F,EU,38,1,FaceBook
SB0000032435,M,North America,27,3,Email
SB0000069965,M,ROW,49,2,Google
SB0000074241,M,ROW,22,2,Google
SB0000013873,M,North America,21,1,FaceBook
SB0000103465,F,North America,37,2,Google
SB0000095024,M,North America,40,3,Email
SB0000064442,M,North America,25,2,Google
SB0000036698,M,Asia,24,2,Google
SB0000137215,M,EU,46,1,FaceBook
SB0000113197,M,North America,44,1,FaceBook
SB0000037286,M,North America,38,3,Email
SB0000096498,M,North America,24,3,Email
SB0000093873,M,Asia,38,1,FaceBook
SB0000073101,F,North America,37,1,FaceBook
SB0000104414,F,North America,32,3,Email
SB0000090201,F,ROW,30,3,Email
SB0000050252,M,EU,32,3,Email
SB0000089422,F,EU,59,1,FaceBook
SB0000048014,M,ROW,38,3,Email
SB0000039422,M,ROW,40,2,Google
SB0000147582,F,ROW,24,3,Email
SB0000032872,F,ROW,33,3,Email
SB0000139472,M,EU,30,1,FaceBook
SB0000055824,M,North America,39,3,Email
SB0000089068,F,Asia,60,1,FaceBook
SB0000062993,M,Asia,19,3,Email
SB0000027090,F,ROW,38,3,Email
SB0000021025,M,North America,53,3,Email
SB0000100828,M,EU,29,2,Google
SB0000113861,F,ROW,26,3,Email
SB0000145503,F,EU,41,2,Google
SB0000088438,F,North America,59,2,Google
SB0000113811,M,ROW,37,3,Email
SB0000071632,M,EU,43,3,Email
SB0000140789,M,North America,45,1,FaceBook
SB0000127012,M,EU,39,2,Google
SB0000032943,M,North America,25,3,Email
SB0000107294,F,North America,33,1,FaceBook
SB0000067876,M,EU,46,2,Google
SB0000081654,M,EU,57,2,Google
SB0000016017,F,EU,51,1,FaceBook
SB0000119410,F,North America,32,3,Email
SB0000139460,M,North America,40,2,Google
SB0000046767,F,ROW,46,2,Google
SB0000150910,F,EU,32,1,FaceBook
SB0000070171,F,EU,31,3,Email
SB0000076106,F,Asia,42,2,Google
SB0000089699,M,North America,48,3,Email
SB0000115409,F,North America,44,2,Google
SB0000073766,F,North America,38,2,Google
SB0000145982,M,Asia,20,1,FaceBook
SB0000135394,M,ROW,63,1,FaceBook
SB0000071670,M,ROW,56,2,Google
SB0000143304,F,ROW,39,2,Google
SB0000139021,M,North America,41,1,FaceBook
SB0000126643,F,EU,27,3,Email
SB0000057815,F,ROW,42,2,Google
SB0000063765,M,ROW,37,2,Google
SB0000121029,F,EU,38,3,Email
SB0000013517,M,EU,48,1,FaceBook
SB0000133626,F,Asia,42,1,FaceBook
SB0000090300,M,ROW,38,2,Google
SB0000089468,M,North America,42,2,Google
SB0000119208,M,North America,52,3,Email
SB0000127993,M,North America,31,1,FaceBook
SB0000075615,M,North America,27,3,Email
SB0000067380,F,EU,37,2,Google
SB0000144713,M,North America,36,2,Google
SB0000123879,F,Asia,38,2,Google
SB0000070501,F,North America,31,1,FaceBook
SB0000113691,F,North America,32,1,FaceBook
SB0000129468,F,North America,36,3,Email
SB0000108644,F,North America,37,1,FaceBook
SB0000079487,F,North America,21,1,FaceBook
SB0000142146,M,North America,63,2,Google
SB0000149721,M,Asia,33,1,FaceBook
SB0000075462,M,Asia,41,2,Google
SB0000139024,M,ROW,63,3,Email
SB0000132693,F,North America,41,3,Email
SB0000128940,F,EU,51,3,Email
SB0000041392,F,North America,56,2,Google
SB0000058227,F,EU,60,2,Google
SB0000099671,M,ROW,28,3,Email
SB0000060908,M,North America,26,3,Email
SB0000146725,F,EU,39,3,Email
SB0000016218,M,ROW,37,2,Google
SB0000110289,M,Asia,29,2,Google
SB0000096297,F,EU,31,3,Email
SB0000040896,M,North America,45,1,FaceBook
SB0000142907,F,North America,58,3,Email
SB0000038164,F,Asia,39,2,Google
SB0000149839,M,EU,30,1,FaceBook
SB0000035361,M,North America,44,1,FaceBook
SB0000029870,M,Asia,32,2,Google
SB0000115916,M,North America,23,3,Email
SB0000040414,M,North America,34,1,FaceBook
SB0000015136,M,North America,48,1,FaceBook
SB0000051225,F,ROW,54,1,FaceBook
SB0000127400,M,North America,38,3,Email
SB0000044131,M,Asia,30,1,FaceBook
SB0000024968,F,EU,35,3,Email
SB0000044075,F,ROW,43,1,FaceBook
SB0000018462,F,North America,50,2,Google
SB0000061925,F,ROW,33,3,Email
SB0000066671,F,North America,47,3,Email
SB0000092204,M,EU,31,3,Email
SB0000051690,F,North America,37,2,Google
SB0000132238,F,North America,33,2,Google
SB0000094816,F,ROW,29,3,Email
SB0000117702,F,North America,45,1,FaceBook
SB0000067328,F,North America,39,1,FaceBook
SB0000106871,M,Asia,34,3,Email
SB0000055731,F,ROW,31,1,FaceBook
SB0000033345,F,EU,60,1,FaceBook
SB0000029416,M,EU,40,1,FaceBook
SB0000023813,M,North America,47,2,Google
SB0000092199,M,North America,37,1,FaceBook
SB0000013957,M,Asia,39,3,Email
SB0000062382,M,North America,40,3,Email
SB0000123021,F,North America,48,2,Google
SB0000129306,F,ROW,29,3,Email
SB0000082905,M,EU,62,1,FaceBook
SB0000075848,M,North America,34,3,Email
SB0000150978,F,ROW,26,1,FaceBook
SB0000087630,F,North America,32,2,Google
SB0000057763,M,EU,34,2,Google
SB0000138196,M,North America,37,1,FaceBook
SB0000138215,F,Asia,57,2,Google
SB0000026409,M,Asia,33,2,Google
SB0000150319,F,EU,41,3,Email
SB0000041771,F,EU,55,2,Google
SB0000082221,F,EU,28,2,Google
SB0000113243,F,EU,34,1,FaceBook
SB0000048133,F,North America,40,3,Email
SB0000012603,F,ROW,39,1,FaceBook
SB0000144447,F,EU,28,2,Google
SB0000108233,M,ROW,40,3,Email
SB0000081260,F,EU,40,2,Google
SB0000037957,M,North America,30,1,FaceBook
SB0000149205,M,ROW,33,3,Email
SB0000054501,F,North America,54,1,FaceBook
SB0000104194,F,Asia,23,1,FaceBook
SB0000080034,F,North America,31,1,FaceBook
SB0000045060,M,Asia,37,3,Email
SB0000072086,F,EU,28,2,Google
SB0000072322,M,Asia,36,1,FaceBook
SB0000042552,F,Asia,21,3,Email
SB0000074129,M,ROW,42,3,Email
SB0000036770,F,EU,60,1,FaceBook
SB0000098678,F,North America,38,1,FaceBook
SB0000141403,M,North America,26,1,FaceBook
SB0000069773,M,North America,49,1,FaceBook
SB0000058657,F,North America,32,2,Google
SB0000135969,M,Asia,52,3,Email
SB0000026402,M,North America,37,2,Google
SB0000063956,F,Asia,48,2,Google
SB0000066795,F,North America,39,2,Google
SB0000075654,F,EU,47,1,FaceBook
SB0000042500,F,North America,28,3,Email
SB0000036270,M,North America,33,1,FaceBook
SB0000135118,M,North America,43,2,Google
SB0000069858,M,Asia,29,1,FaceBook
SB0000141425,F,North America,44,1,FaceBook
SB0000038774,M,EU,51,3,Email
SB0000037077,M,ROW,32,2,Google
SB0000149951,F,North America,40,2,Google
SB0000015953,F,EU,33,1,FaceBook
SB0000041773,F,EU,39,3,Email
SB0000133930,F,North America,63,1,FaceBook
SB0000016263,F,North America,45,1,FaceBook
SB0000019930,F,EU,44,2,Google
SB0000117567,F,ROW,33,2,Google
SB0000026670,F,Asia,24,3,Email
SB0000124252,M,EU,25,2,Google
SB0000091191,F,EU,32,1,FaceBook
SB0000135371,M,North America,39,3,Email
SB0000131788,F,EU,33,2,Google
SB0000108346,M,North America,44,2,Google
SB0000091525,M,North America,31,1,FaceBook
SB0000109283,F,North America,53,2,Google
SB0000120239,M,EU,34,1,FaceBook
SB0000073938,M,ROW,41,3,Email
SB0000036430,M,Asia,43,3,Email
SB0000122804,M,North America,62,3,Email
SB0000138152,F,North America,38,2,Google
SB0000069387,F,North America,29,1,FaceBook
SB0000059819,F,EU,37,3,Email
SB0000041895,M,EU,43,3,Email
SB0000014704,F,EU,24,2,Google
SB0000130883,F,ROW,35,3,Email
SB0000131154,M,EU,34,1,FaceBook
SB0000138778,F,EU,60,1,FaceBook
SB0000074673,M,EU,45,3,Email
SB0000019661,M,North America,34,2,Google
SB0000133854,F,EU,37,3,Email
SB0000022543,M,EU,42,1,FaceBook
SB0000096174,F,ROW,25,3,Email
SB0000120669,M,North America,27,3,Email
SB0000089703,F,North America,35,1,FaceBook
SB0000020298,F,ROW,29,2,Google
SB0000041601,F,North America,51,1,FaceBook
SB0000106501,M,ROW,43,3,Email
SB0000079574,F,Asia,39,3,Email
SB0000092853,M,ROW,32,3,Email
SB0000079603,M,Asia,32,3,Email
SB0000094228,M,Asia,33,2,Google
SB0000093499,M,North America,36,3,Email
SB0000027520,M,North America,26,2,Google
SB0000099330,M,North America,52,1,FaceBook
SB0000110692,F,EU,26,3,Email
SB0000039608,M,North America,59,3,Email
SB0000126738,F,EU,35,1,FaceBook
SB0000142424,M,EU,29,2,Google
SB0000081428,F,North America,32,2,Google
SB0000121173,M,EU,47,2,Google
SB0000134566,M,North America,32,1,FaceBook
SB0000027177,M,EU,31,2,Google
SB0000067988,F,EU,36,1,FaceBook
SB0000149754,F,North America,60,3,Email
SB0000018621,M,EU,45,2,Google
SB0000050628,F,EU,54,1,FaceBook
SB0000117734,M,ROW,47,2,Google
SB0000012712,F,North America,57,1,FaceBook
SB0000085041,F,EU,58,1,FaceBook
SB0000069635,F,North America,35,1,FaceBook
SB0000087320,F,North America,39,3,Email
SB0000093622,M,EU,43,2,Google
SB0000060255,F,North America,46,3,Email
SB0000019747,M,EU,30,1,FaceBook
SB0000110538,M,ROW,52,3,Email
SB0000122381,F,EU,27,2,Google
SB0000019793,F,North America,38,2,Google
SB0000049999,F,Asia,47,3,Email
SB0000093097,M,North America,37,2,Google
SB0000121783,M,EU,44,1,FaceBook
SB0000041045,F,ROW,55,1,FaceBook
SB0000131670,M,North America,28,2,Google
SB0000120774,F,North America,47,1,FaceBook
SB0000145431,F,North America,25,3,Email
SB0000100865,F,EU,34,1,FaceBook
SB0000128114,M,North America,26,2,Google
SB0000045329,M,North America,53,3,Email
SB0000075806,M,North America,56,1,FaceBook
SB0000092454,F,EU,35,2,Google
SB0000079208,M,ROW,19,2,Google
SB0000074869,M,EU,25,3,Email
SB0000130915,M,EU,45,1,FaceBook
SB0000042754,M,North America,23,2,Google
SB0000075266,F,ROW,40,3,Email
SB0000077184,F,North America,51,3,Email
SB0000061599,M,North America,47,2,Google
SB0000037683,M,ROW,36,2,Google
SB0000136810,F,North America,36,3,Email
SB0000030724,M,EU,36,1,FaceBook
SB0000027952,M,EU,37,1,FaceBook
SB0000127405,M,Asia,34,2,Google
SB0000111490,F,EU,41,3,Email
SB0000112963,F,North America,36,3,Email
SB0000073469,F,ROW,47,3,Email
SB0000019491,M,North America,32,1,FaceBook
SB0000089997,M,North America,42,3,Email
SB0000027878,F,North America,29,3,Email
SB0000095511,M,EU,35,3,Email
SB0000028594,F,North America,29,3,Email
SB0000095703,M,EU,39,2,Google
SB0000130366,M,North America,39,3,Email
SB0000110574,F,EU,45,1,FaceBook
SB0000113382,M,ROW,63,1,FaceBook
SB0000059219,M,North America,50,3,Email
SB0000053864,F,North America,26,3,Email
SB0000103160,F,North America,64,2,Google
SB0000147589,M,Asia,34,2,Google
SB0000024032,M,North America,30,3,Email
SB0000078218,F,ROW,54,2,Google
SB0000123968,M,North America,26,3,Email
SB0000073329,F,EU,44,2,Google
SB0000047863,F,ROW,38,3,Email
SB0000132052,M,North America,35,1,FaceBook
SB0000121271,M,North America,33,3,Email
SB0000045178,M,ROW,29,3,Email
SB0000021503,F,North America,27,2,Google
SB0000058513,M,EU,29,2,Google
SB0000012672,M,Asia,24,2,Google
SB0000122001,F,EU,29,1,FaceBook
SB0000058874,F,North America,35,3,Email
SB0000106715,F,ROW,37,3,Email
SB0000089633,F,ROW,40,3,Email
SB0000015074,F,ROW,46,3,Email
SB0000074678,M,North America,41,1,FaceBook
SB0000059236,F,Asia,24,2,Google
SB0000126599,F,EU,56,1,FaceBook
SB0000131531,M,Asia,32,1,FaceBook
SB0000148196,F,Asia,35,2,Google
SB0000022638,M,Asia,41,2,Google
SB0000017711,F,ROW,46,2,Google
SB0000029116,M,North America,44,1,FaceBook
SB0000083492,M,EU,57,3,Email
SB0000071982,M,Asia,33,2,Google
SB0000136841,M,North America,34,3,Email
SB0000080687,M,ROW,24,1,FaceBook
SB0000060828,F,North America,42,1,FaceBook
SB0000024403,M,EU,32,2,Google
SB0000128720,M,EU,32,1,FaceBook
SB0000079920,F,EU,51,3,Email
SB0000103854,M,EU,30,2,Google
SB0000037071,M,North America,33,1,FaceBook
SB0000126535,F,EU,62,3,Email
SB0000087861,M,North America,41,2,Google
SB0000119322,F,North America,53,2,Google
SB0000064252,M,ROW,35,2,Google
SB0000124957,M,North America,42,1,FaceBook
SB0000081439,M,EU,40,3,Email
SB0000131152,M,North America,42,3,Email
SB0000119452,M,North America,53,3,Email
SB0000039374,F,Asia,31,2,Google
SB0000131765,F,North America,37,2,Google
SB0000022822,M,EU,23,2,Google
SB0000025896,F,ROW,32,1,FaceBook
SB0000111730,M,North America,46,3,Email
SB0000147570,M,North America,44,2,Google
SB0000039743,F,North America,42,1,FaceBook
SB0000062815,M,ROW,34,3,Email
SB0000145485,F,ROW,40,3,Email
SB0000076373,M,EU,25,2,Google
SB0000042583,F,Asia,38,1,FaceBook
SB0000071664,M,North America,30,3,Email
SB0000078103,M,ROW,28,1,FaceBook
SB0000056962,M,EU,32,1,FaceBook
SB0000061702,F,North America,44,3,Email
SB0000034147,F,North America,56,1,FaceBook
SB0000108729,F,North America,50,3,Email
SB0000148558,F,North America,31,1,FaceBook
SB0000066233,M,Asia,40,2,Google
